Id Commande,Id client,Categorie,Article,Prix unitaire,Quantité,Depense totale,Methode de paiement,Lieu,Date de commande
TXN_4298643,Client_07,Meubles,Article_16_MEU,27.5,2.0,55.0,Portefeuille electronique,En ligne,2024-02-14
TXN_7729357,Client_08,Produit laitier,inconnu,14.0,0.0,0.0,Carte de credit,En ligne,2024-06-19
TXN_7926454,Client_12,Appareil menager electrique,Article_25_ELEC,41.0,5.0,205.0,Espèce,En magasin,2023-01-12
TXN_1624367,Client_01,Meubles,Article_15_MEU,26.0,3.0,78.0,Portefeuille electronique,En magasin,2023-09-07
TXN_2262639,Client_23,Meubles,Article_25_MEU,41.0,7.0,287.0,Espèce,En magasin,2023-12-13
TXN_5034932,Client_23,Ordinateurs et accessoires electriques,Article_10_ORDI,18.5,10.0,185.0,Portefeuille electronique,En ligne,2023-09-28
TXN_4825647,Client_07,Bouchers,Article_1_BOU,5.0,5.0,25.0,Carte de credit,En ligne,2024-04-24
TXN_5399331,Client_22,Meubles,Article_7_MEU,14.0,10.0,140.0,Carte de credit,En ligne,2024-08-08
TXN_5473549,Client_10,Ordinateurs et accessoires electriques,Article_21_ORDI,35.0,4.0,140.0,Carte de credit,En ligne,2024-03-28
TXN_2687302,Client_11,Produit laitier,Article_1_LAIT,5.0,7.0,35.0,Espèce,En magasin,2022-09-09
TXN_1124993,Client_03,Patisserie,Article_17_PAT,29.0,10.0,290.0,Carte de credit,En magasin,2023-06-09
TXN_8022355,Client_06,Ordinateurs et accessoires electriques,Article_8_ORDI,15.5,7.0,108.5,Carte de credit,En ligne,2023-09-25
TXN_9773979,Client_05,Ordinateurs et accessoires electriques,inconnu,8.0,0.0,0.0,Portefeuille electronique,En ligne,2024-11-04
TXN_8898496,Client_08,Nourriture,Article_4_NOUR,9.5,2.0,19.0,Carte de credit,En ligne,2023-12-13
TXN_3019913,Client_18,Produit laitier,inconnu,0.0,10.0,125.0,Espèce,En ligne,2024-02-16
TXN_2374475,Client_01,Meubles,Article_16_MEU,27.5,4.0,110.0,Carte de credit,En magasin,2024-10-28
TXN_5136594,Client_14,Patisserie,inconnu,0.0,7.0,213.5,Carte de credit,En magasin,2022-03-23
TXN_5877044,Client_03,Appareil menager electrique,Article_13_ELEC,23.0,5.0,115.0,Portefeuille electronique,En magasin,2023-04-13
TXN_4799944,Client_06,Meubles,Article_15_MEU,26.0,6.0,156.0,Portefeuille electronique,En magasin,2022-01-16
TXN_2177659,Client_14,Appareil menager electrique,Article_11_ELEC,20.0,1.0,20.0,Portefeuille electronique,En ligne,2024-07-03
TXN_4146011,Client_17,Appareil menager electrique,Article_19_ELEC,32.0,9.0,288.0,Espèce,En magasin,2022-03-22
TXN_1930172,Client_06,Patisserie,Article_8_PAT,15.5,6.0,93.0,Carte de credit,En magasin,2022-08-03
TXN_4348674,Client_02,Produit laitier,Article_14_LAIT,24.5,5.0,122.5,Espèce,En ligne,2022-02-27
TXN_8831517,Client_08,Ordinateurs et accessoires electriques,inconnu,0.0,1.0,33.5,Espèce,En magasin,2022-04-21
TXN_7547448,Client_05,Boissons,Article_10_BOI,18.5,10.0,185.0,Carte de credit,En magasin,2022-08-07
TXN_9358684,Client_17,Boissons,Article_11_BOI,20.0,6.0,120.0,Carte de credit,En ligne,2024-04-24
TXN_5315119,Client_10,Patisserie,inconnu,0.0,3.0,28.5,Portefeuille electronique,En ligne,2024-09-01
TXN_2164614,Client_07,Meubles,inconnu,6.5,0.0,0.0,Portefeuille electronique,En ligne,2023-05-18
TXN_7470621,Client_02,Appareil menager electrique,inconnu,0.0,3.0,100.5,Espèce,En ligne,2024-04-20
TXN_6289960,Client_16,Bouchers,Article_21_BOU,35.0,4.0,140.0,Carte de credit,En magasin,2023-01-03
TXN_4376968,Client_22,Meubles,Article_6_MEU,12.5,2.0,25.0,Portefeuille electronique,En magasin,2024-08-05
TXN_2943718,Client_24,Nourriture,Article_11_NOUR,20.0,1.0,20.0,Portefeuille electronique,En ligne,2023-02-24
TXN_3651432,Client_25,Meubles,Article_24_MEU,39.5,1.0,39.5,Portefeuille electronique,En magasin,2024-04-13
TXN_1247741,Client_01,Bouchers,Article_4_BOU,9.5,10.0,95.0,Carte de credit,En magasin,2024-08-18
TXN_4271465,Client_17,Produit laitier,Article_1_LAIT,5.0,2.0,10.0,Carte de credit,En ligne,2022-11-29
TXN_2159908,Client_09,Bouchers,Article_20_BOU,33.5,4.0,134.0,Espèce,En ligne,2024-08-15
TXN_3985056,Client_24,Ordinateurs et accessoires electriques,Article_20_ORDI,33.5,3.0,100.5,Carte de credit,En magasin,2023-06-28
TXN_2889258,Client_25,Boissons,Article_18_BOI,30.5,6.0,183.0,Portefeuille electronique,En magasin,2023-08-28
TXN_4909298,Client_13,Produit laitier,Article_6_LAIT,12.5,7.0,87.5,Carte de credit,En ligne,2022-10-02
TXN_4642106,Client_18,Ordinateurs et accessoires electriques,Article_14_ORDI,24.5,7.0,171.5,Espèce,En magasin,2024-02-19
TXN_4036118,Client_06,Meubles,inconnu,0.0,6.0,228.0,Espèce,En magasin,2023-01-28
TXN_3979567,Client_15,Ordinateurs et accessoires electriques,Article_10_ORDI,18.5,2.0,37.0,Portefeuille electronique,En magasin,2024-11-21
TXN_8071580,Client_20,Produit laitier,Article_22_LAIT,36.5,1.0,36.5,Portefeuille electronique,En magasin,2022-09-03
TXN_1726200,Client_20,Produit laitier,Article_3_LAIT,8.0,9.0,72.0,Espèce,En magasin,2024-08-05
TXN_9589484,Client_11,Meubles,Article_24_MEU,39.5,5.0,197.5,Carte de credit,En magasin,2023-03-23
TXN_6462908,Client_19,Boissons,Article_25_BOI,41.0,8.0,328.0,Espèce,En ligne,2024-09-18
TXN_9922695,Client_21,Bouchers,Article_13_BOU,23.0,3.0,69.0,Espèce,En ligne,2023-05-05
TXN_3133019,Client_21,Meubles,inconnu,0.0,9.0,139.5,Portefeuille electronique,En ligne,2024-01-01
TXN_3333623,Client_15,Meubles,Article_18_MEU,30.5,4.0,122.0,Carte de credit,En ligne,2022-12-27
TXN_2242368,Client_06,Nourriture,Article_24_NOUR,39.5,6.0,237.0,Espèce,En ligne,2024-09-18
TXN_5530545,Client_01,Nourriture,Article_2_NOUR,6.5,10.0,65.0,Portefeuille electronique,En ligne,2023-11-26
TXN_8427033,Client_19,Nourriture,Article_6_NOUR,12.5,2.0,25.0,Portefeuille electronique,En ligne,2024-06-23
TXN_8962338,Client_20,Bouchers,Article_20_BOU,33.5,10.0,335.0,Carte de credit,En magasin,2024-07-31
TXN_2098200,Client_18,Ordinateurs et accessoires electriques,Article_7_ORDI,14.0,5.0,70.0,Espèce,En ligne,2022-11-13
TXN_1031335,Client_21,Appareil menager electrique,Article_6_ELEC,12.5,6.0,75.0,Espèce,En magasin,2024-11-19
TXN_1375951,Client_14,Patisserie,Article_22_PAT,36.5,2.0,73.0,Carte de credit,En ligne,2023-04-15
TXN_5011391,Client_19,Patisserie,Article_18_PAT,30.5,5.0,152.5,Espèce,En ligne,2022-12-22
TXN_9229067,Client_17,Boissons,Article_14_BOI,24.5,5.0,122.5,Carte de credit,En magasin,2023-07-11
TXN_1271965,Client_12,Patisserie,Article_6_PAT,12.5,10.0,125.0,Portefeuille electronique,En ligne,2024-08-10
TXN_1575979,Client_14,Meubles,Article_14_MEU,24.5,5.0,122.5,Portefeuille electronique,En magasin,2024-01-23
TXN_8334423,Client_05,Appareil menager electrique,Article_15_ELEC,26.0,2.0,52.0,Espèce,En magasin,2023-04-01
TXN_5219093,Client_12,Boissons,Article_1_BOI,5.0,3.0,15.0,Espèce,En magasin,2024-01-31
TXN_6528218,Client_17,Boissons,Article_24_BOI,39.5,9.0,355.5,Portefeuille electronique,En ligne,2023-12-20
TXN_6281250,Client_04,Patisserie,Article_13_PAT,23.0,4.0,92.0,Espèce,En magasin,2023-09-21
TXN_5636940,Client_02,Appareil menager electrique,Article_17_ELEC,29.0,4.0,116.0,Espèce,En ligne,2022-10-16
TXN_2472483,Client_21,Appareil menager electrique,Article_19_ELEC,32.0,2.0,64.0,Carte de credit,En ligne,2022-09-18
TXN_7633588,Client_04,Boissons,Article_23_BOI,38.0,8.0,304.0,Portefeuille electronique,En magasin,2024-03-20
TXN_6687809,Client_20,Bouchers,Article_12_BOU,21.5,10.0,215.0,Carte de credit,En ligne,2023-03-14
TXN_7686075,Client_15,Appareil menager electrique,Article_16_ELEC,27.5,2.0,55.0,Carte de credit,En ligne,2023-12-31
TXN_6621370,Client_14,Ordinateurs et accessoires electriques,Article_16_ORDI,27.5,2.0,55.0,Portefeuille electronique,En ligne,2023-12-24
TXN_1135450,Client_03,Nourriture,Article_20_NOUR,33.5,8.0,268.0,Carte de credit,En ligne,2024-10-03
TXN_2916979,Client_09,Meubles,Article_21_MEU,35.0,10.0,350.0,Carte de credit,En magasin,2024-04-04
TXN_2275670,Client_09,Boissons,Article_7_BOI,14.0,3.0,42.0,Portefeuille electronique,En ligne,2023-04-01
TXN_7349203,Client_13,Bouchers,inconnu,0.0,9.0,112.5,Espèce,En magasin,2024-03-08
TXN_3500430,Client_04,Meubles,Article_1_MEU,5.0,5.0,25.0,Portefeuille electronique,En ligne,2022-02-19
TXN_7707333,Client_04,Boissons,Article_21_BOI,35.0,9.0,315.0,Espèce,En ligne,2022-08-31
TXN_7512121,Client_08,Meubles,Article_5_MEU,11.0,4.0,44.0,Carte de credit,En ligne,2024-07-14
TXN_5856842,Client_03,Meubles,Article_11_MEU,20.0,6.0,120.0,Carte de credit,En ligne,2022-12-04
TXN_8169977,Client_09,Nourriture,Article_15_NOUR,26.0,3.0,78.0,Carte de credit,En ligne,2024-10-09
TXN_4990516,Client_23,Produit laitier,Article_13_LAIT,23.0,2.0,46.0,Portefeuille electronique,En ligne,2023-10-19
TXN_2269494,Client_11,Ordinateurs et accessoires electriques,Article_19_ORDI,32.0,10.0,320.0,Portefeuille electronique,En ligne,2023-11-30
TXN_7473324,Client_16,Produit laitier,Article_19_LAIT,32.0,2.0,64.0,Espèce,En ligne,2022-02-05
TXN_2226741,Client_11,Appareil menager electrique,Article_18_ELEC,30.5,3.0,91.5,Espèce,En ligne,2024-03-09
TXN_2911719,Client_02,Ordinateurs et accessoires electriques,inconnu,0.0,4.0,56.0,Espèce,En ligne,2024-06-06
TXN_2601626,Client_18,Appareil menager electrique,Article_17_ELEC,29.0,4.0,116.0,Espèce,En ligne,2022-09-03
TXN_7995037,Client_02,Patisserie,Article_7_PAT,14.0,2.0,28.0,Carte de credit,En magasin,2022-12-16
TXN_4251424,Client_24,Ordinateurs et accessoires electriques,Article_7_ORDI,14.0,5.0,70.0,Portefeuille electronique,En magasin,2024-04-22
TXN_2328957,Client_11,Ordinateurs et accessoires electriques,Article_19_ORDI,32.0,2.0,64.0,Portefeuille electronique,En ligne,2023-10-02
TXN_1938135,Client_17,Bouchers,Article_25_BOU,41.0,10.0,410.0,Portefeuille electronique,En magasin,2023-12-20
TXN_8086025,Client_20,Produit laitier,Article_13_LAIT,23.0,10.0,230.0,Portefeuille electronique,En magasin,2022-05-10
TXN_5983420,Client_03,Produit laitier,Article_16_LAIT,27.5,8.0,220.0,Espèce,En magasin,2024-02-25
TXN_7196109,Client_08,Patisserie,Article_16_PAT,27.5,10.0,275.0,Portefeuille electronique,En ligne,2024-12-20
TXN_8097558,Client_15,Ordinateurs et accessoires electriques,Article_15_ORDI,26.0,9.0,234.0,Carte de credit,En ligne,2022-11-15
TXN_1173263,Client_13,Appareil menager electrique,Article_8_ELEC,15.5,7.0,108.5,Portefeuille electronique,En ligne,2022-07-31
TXN_2424303,Client_21,Meubles,Article_8_MEU,15.5,8.0,124.0,Espèce,En ligne,2022-12-18
TXN_3073415,Client_24,Boissons,Article_1_BOI,5.0,4.0,20.0,Espèce,En magasin,2022-07-31
TXN_8304885,Client_20,Meubles,Article_16_MEU,27.5,5.0,137.5,Espèce,En ligne,2023-05-22
TXN_2500042,Client_13,Ordinateurs et accessoires electriques,inconnu,35.0,0.0,0.0,Portefeuille electronique,En ligne,2023-04-15
TXN_2688839,Client_05,Patisserie,Article_2_PAT,6.5,1.0,6.5,Espèce,En ligne,2022-02-19
TXN_3578887,Client_22,Appareil menager electrique,Article_23_ELEC,38.0,4.0,152.0,Espèce,En magasin,2024-06-24
TXN_8033989,Client_06,Boissons,Article_2_BOI,6.5,5.0,32.5,Espèce,En magasin,2024-08-29
TXN_2629807,Client_03,Boissons,Article_20_BOI,33.5,6.0,201.0,Carte de credit,En magasin,2024-05-17
TXN_4499063,Client_20,Bouchers,Article_13_BOU,23.0,2.0,46.0,Portefeuille electronique,En magasin,2022-10-18
TXN_6084238,Client_11,Produit laitier,Article_1_LAIT,5.0,2.0,10.0,Carte de credit,En magasin,2023-10-28
TXN_9717005,Client_01,Ordinateurs et accessoires electriques,Article_12_ORDI,21.5,8.0,172.0,Carte de credit,En ligne,2022-02-02
TXN_2082664,Client_06,Boissons,inconnu,26.0,0.0,0.0,Portefeuille electronique,En ligne,2024-05-30
TXN_6325008,Client_22,Bouchers,Article_12_BOU,21.5,10.0,215.0,Carte de credit,En ligne,2022-02-13
TXN_5140179,Client_08,Ordinateurs et accessoires electriques,Article_20_ORDI,33.5,6.0,201.0,Espèce,En ligne,2022-10-23
TXN_1086487,Client_07,Boissons,Article_16_BOI,27.5,1.0,27.5,Carte de credit,En magasin,2025-01-05
TXN_4091555,Client_21,Bouchers,Article_15_BOU,26.0,6.0,156.0,Carte de credit,En ligne,2022-08-01
TXN_1618504,Client_17,Boissons,Article_9_BOI,17.0,1.0,17.0,Carte de credit,En magasin,2023-12-28
TXN_5472933,Client_10,Produit laitier,Article_19_LAIT,32.0,9.0,288.0,Espèce,En magasin,2022-05-12
TXN_5737875,Client_01,Appareil menager electrique,Article_12_ELEC,21.5,6.0,129.0,Espèce,En magasin,2022-08-16
TXN_8756781,Client_11,Meubles,Article_8_MEU,15.5,4.0,62.0,Carte de credit,En ligne,2024-01-14
TXN_4942365,Client_13,Meubles,Article_11_MEU,20.0,1.0,20.0,Portefeuille electronique,En ligne,2023-12-29
TXN_3571860,Client_20,Meubles,Article_20_MEU,33.5,3.0,100.5,Espèce,En ligne,2024-01-15
TXN_1021886,Client_04,Bouchers,Article_8_BOU,15.5,5.0,77.5,Espèce,En ligne,2022-02-26
TXN_4349417,Client_24,Boissons,Article_4_BOI,9.5,7.0,66.5,Portefeuille electronique,En magasin,2024-03-10
TXN_2734987,Client_21,Appareil menager electrique,Article_15_ELEC,26.0,3.0,78.0,Carte de credit,En magasin,2024-05-31
TXN_2992467,Client_22,Appareil menager electrique,Article_17_ELEC,29.0,7.0,203.0,Carte de credit,En ligne,2024-12-27
TXN_4205123,Client_14,Produit laitier,Article_4_LAIT,9.5,4.0,38.0,Carte de credit,En magasin,2023-10-31
TXN_3988616,Client_01,Bouchers,inconnu,38.0,0.0,0.0,Portefeuille electronique,En magasin,2024-09-17
TXN_7349078,Client_24,Boissons,Article_24_BOI,39.5,1.0,39.5,Carte de credit,En ligne,2022-01-14
TXN_9972948,Client_02,Produit laitier,Article_11_LAIT,20.0,4.0,80.0,Carte de credit,En ligne,2024-09-02
TXN_7920383,Client_15,Ordinateurs et accessoires electriques,inconnu,0.0,4.0,110.0,Espèce,En magasin,2023-12-24
TXN_8520397,Client_12,Appareil menager electrique,Article_25_ELEC,41.0,10.0,410.0,Carte de credit,En ligne,2024-03-27
TXN_1324362,Client_19,Bouchers,Article_20_BOU,33.5,8.0,268.0,Carte de credit,En ligne,2023-02-15
TXN_2025713,Client_06,Ordinateurs et accessoires electriques,Article_19_ORDI,32.0,5.0,160.0,Portefeuille electronique,En magasin,2024-11-21
TXN_5040560,Client_18,Boissons,Article_22_BOI,36.5,8.0,292.0,Portefeuille electronique,En ligne,2022-11-20
TXN_3748778,Client_10,Patisserie,Article_4_PAT,9.5,8.0,76.0,Espèce,En ligne,2023-01-29
TXN_7446233,Client_09,Nourriture,Article_21_NOUR,35.0,5.0,175.0,Espèce,En ligne,2022-01-03
TXN_7288819,Client_15,Produit laitier,Article_11_LAIT,20.0,6.0,120.0,Espèce,En ligne,2024-03-28
TXN_6457805,Client_12,Appareil menager electrique,Article_11_ELEC,20.0,4.0,80.0,Espèce,En ligne,2024-02-27
TXN_4210328,Client_11,Nourriture,Article_25_NOUR,41.0,5.0,205.0,Espèce,En magasin,2024-01-27
TXN_5069186,Client_17,Appareil menager electrique,inconnu,6.5,0.0,0.0,Carte de credit,En ligne,2023-01-10
TXN_3219067,Client_14,Produit laitier,Article_19_LAIT,32.0,9.0,288.0,Espèce,En magasin,2022-09-06
TXN_4639732,Client_11,Boissons,Article_19_BOI,32.0,2.0,64.0,Espèce,En magasin,2023-09-27
TXN_9238807,Client_09,Patisserie,Article_13_PAT,23.0,4.0,92.0,Carte de credit,En ligne,2022-08-24
TXN_9305851,Client_09,Ordinateurs et accessoires electriques,Article_5_ORDI,11.0,2.0,22.0,Portefeuille electronique,En ligne,2022-05-04
TXN_2433285,Client_25,Boissons,Article_20_BOI,33.5,10.0,335.0,Espèce,En magasin,2022-08-09
TXN_9995284,Client_07,Nourriture,Article_17_NOUR,29.0,3.0,87.0,Espèce,En ligne,2024-12-22
TXN_6111288,Client_05,Patisserie,Article_17_PAT,29.0,10.0,290.0,Espèce,En ligne,2023-11-01
TXN_6028561,Client_25,Produit laitier,Article_16_LAIT,27.5,7.0,192.5,Espèce,En magasin,2022-05-01
TXN_8246090,Client_15,Appareil menager electrique,Article_6_ELEC,12.5,3.0,37.5,Portefeuille electronique,En ligne,2024-11-15
TXN_7602284,Client_17,Patisserie,Article_14_PAT,24.5,8.0,196.0,Espèce,En magasin,2024-03-17
TXN_8218353,Client_18,Meubles,Article_24_MEU,39.5,5.0,197.5,Carte de credit,En magasin,2024-01-18
TXN_5711730,Client_05,Appareil menager electrique,Article_11_ELEC,20.0,1.0,20.0,Portefeuille electronique,En magasin,2023-09-25
TXN_9622632,Client_02,Meubles,Article_11_MEU,20.0,4.0,80.0,Carte de credit,En magasin,2024-12-26
TXN_9202193,Client_02,Ordinateurs et accessoires electriques,Article_14_ORDI,24.5,2.0,49.0,Espèce,En ligne,2022-05-09
TXN_7567638,Client_17,Ordinateurs et accessoires electriques,Article_6_ORDI,12.5,8.0,100.0,Espèce,En ligne,2024-05-08
TXN_9780001,Client_20,Patisserie,Article_9_PAT,17.0,6.0,102.0,Carte de credit,En ligne,2024-02-17
TXN_7466675,Client_04,Nourriture,Article_12_NOUR,21.5,5.0,107.5,Carte de credit,En ligne,2023-07-24
TXN_6110225,Client_10,Ordinateurs et accessoires electriques,Article_10_ORDI,18.5,4.0,74.0,Espèce,En magasin,2023-03-05
TXN_6188727,Client_16,Ordinateurs et accessoires electriques,Article_1_ORDI,5.0,6.0,30.0,Espèce,En ligne,2025-01-11
TXN_4994381,Client_02,Meubles,Article_5_MEU,11.0,6.0,66.0,Carte de credit,En magasin,2023-02-20
TXN_7669237,Client_22,Nourriture,Article_11_NOUR,20.0,5.0,100.0,Carte de credit,En ligne,2024-03-16
TXN_1661404,Client_09,Ordinateurs et accessoires electriques,Article_2_ORDI,6.5,3.0,19.5,Carte de credit,En ligne,2024-08-09
TXN_1716471,Client_04,Produit laitier,Article_4_LAIT,9.5,3.0,28.5,Portefeuille electronique,En ligne,2022-03-02
TXN_2621567,Client_05,Boissons,Article_23_BOI,38.0,4.0,152.0,Carte de credit,En ligne,2024-11-01
TXN_3737148,Client_23,Bouchers,Article_11_BOU,20.0,10.0,200.0,Carte de credit,En magasin,2024-02-18
TXN_4802346,Client_10,Boissons,Article_2_BOI,6.5,10.0,65.0,Espèce,En magasin,2023-03-14
TXN_9385378,Client_05,Nourriture,Article_10_NOUR,18.5,8.0,148.0,Carte de credit,En magasin,2024-11-08
TXN_3822308,Client_02,Appareil menager electrique,Article_4_ELEC,9.5,6.0,57.0,Espèce,En magasin,2024-05-06
TXN_4113425,Client_15,Produit laitier,Article_16_LAIT,27.5,4.0,110.0,Carte de credit,En magasin,2022-09-20
TXN_5394514,Client_18,Patisserie,Article_1_PAT,5.0,3.0,15.0,Espèce,En magasin,2022-04-19
TXN_9847074,Client_05,Nourriture,Article_25_NOUR,41.0,6.0,246.0,Portefeuille electronique,En ligne,2024-11-14
TXN_2554615,Client_21,Ordinateurs et accessoires electriques,Article_15_ORDI,26.0,8.0,208.0,Portefeuille electronique,En ligne,2024-11-04
TXN_6683839,Client_18,Ordinateurs et accessoires electriques,Article_22_ORDI,36.5,3.0,109.5,Portefeuille electronique,En magasin,2024-05-18
TXN_2596812,Client_25,Patisserie,Article_2_PAT,6.5,8.0,52.0,Espèce,En ligne,2025-01-17
TXN_7504022,Client_16,Nourriture,Article_25_NOUR,41.0,5.0,205.0,Espèce,En magasin,2023-04-07
TXN_6632861,Client_16,Meubles,Article_1_MEU,5.0,8.0,40.0,Portefeuille electronique,En ligne,2023-08-22
TXN_6856774,Client_05,Patisserie,Article_17_PAT,29.0,3.0,87.0,Carte de credit,En ligne,2023-02-20
TXN_7584688,Client_05,Patisserie,Article_24_PAT,39.5,3.0,118.5,Carte de credit,En magasin,2022-09-27
TXN_3357305,Client_01,Nourriture,Article_1_NOUR,5.0,7.0,35.0,Carte de credit,En magasin,2024-11-12
TXN_6402496,Client_13,Meubles,Article_4_MEU,9.5,5.0,47.5,Espèce,En magasin,2022-08-26
TXN_1396754,Client_18,Produit laitier,inconnu,0.0,4.0,62.0,Portefeuille electronique,En magasin,2022-05-07
TXN_9654199,Client_12,Patisserie,Article_23_PAT,38.0,5.0,190.0,Portefeuille electronique,En magasin,2024-03-04
TXN_7978593,Client_19,Appareil menager electrique,Article_12_ELEC,21.5,4.0,86.0,Carte de credit,En ligne,2024-07-03
TXN_9948170,Client_14,Appareil menager electrique,Article_25_ELEC,41.0,9.0,369.0,Portefeuille electronique,En magasin,2022-04-27
TXN_1110932,Client_24,Bouchers,Article_20_BOU,33.5,9.0,301.5,Espèce,En ligne,2024-04-07
TXN_2804850,Client_17,Bouchers,Article_1_BOU,5.0,3.0,15.0,Carte de credit,En magasin,2024-02-13
TXN_4338722,Client_13,Meubles,Article_16_MEU,27.5,10.0,275.0,Portefeuille electronique,En magasin,2024-07-25
TXN_9510703,Client_11,Nourriture,Article_7_NOUR,14.0,8.0,112.0,Portefeuille electronique,En ligne,2022-05-24
TXN_2049510,Client_20,Boissons,inconnu,0.0,1.0,20.0,Portefeuille electronique,En magasin,2024-09-04
TXN_1375185,Client_01,Patisserie,Article_6_PAT,12.5,2.0,25.0,Espèce,En magasin,2022-03-02
TXN_3559457,Client_23,Nourriture,Article_6_NOUR,12.5,3.0,37.5,Portefeuille electronique,En ligne,2024-01-17
TXN_2831531,Client_10,Patisserie,Article_24_PAT,39.5,6.0,237.0,Espèce,En ligne,2023-06-19
TXN_6882208,Client_10,Boissons,Article_20_BOI,33.5,8.0,268.0,Carte de credit,En magasin,2025-01-01
TXN_8048041,Client_14,Bouchers,Article_25_BOU,41.0,10.0,410.0,Carte de credit,En magasin,2023-12-25
TXN_8588818,Client_17,Appareil menager electrique,Article_17_ELEC,29.0,3.0,87.0,Carte de credit,En magasin,2022-12-18
TXN_3530165,Client_23,Ordinateurs et accessoires electriques,Article_16_ORDI,27.5,9.0,247.5,Espèce,En magasin,2024-01-01
TXN_1781066,Client_15,Ordinateurs et accessoires electriques,Article_11_ORDI,20.0,10.0,200.0,Portefeuille electronique,En magasin,2023-04-17
TXN_8152154,Client_24,Boissons,Article_14_BOI,24.5,2.0,49.0,Espèce,En ligne,2024-12-02
TXN_4206956,Client_20,Meubles,Article_11_MEU,20.0,8.0,160.0,Portefeuille electronique,En magasin,2023-02-27
TXN_1179280,Client_01,Nourriture,Article_3_NOUR,8.0,9.0,72.0,Carte de credit,En magasin,2023-10-02
TXN_1886375,Client_12,Meubles,Article_4_MEU,9.5,5.0,47.5,Espèce,En magasin,2023-01-01
TXN_9371539,Client_20,Nourriture,Article_17_NOUR,29.0,4.0,116.0,Espèce,En magasin,2024-12-26
TXN_6012730,Client_21,Appareil menager electrique,Article_11_ELEC,20.0,5.0,100.0,Portefeuille electronique,En magasin,2022-05-14
